demo_points,sim_static_points,joint_angles
"[[138.41213989257812, 311.56365966796875], [208.69711303710938, 76.85697174072266], [293.9765930175781, -37.025482177734375], [381.1717834472656, 379.3980712890625], [356.91473388671875, 442.6551208496094], [359.0754699707031, 452.8487243652344], [369.9879150390625, 485.9599304199219]]","[[144.0, 268.0], [205.0, 101.0], [341.0, 53.0], [359.0, 226.0], [348.0, 294.0], [368.0, 275.0], [351.0, 387.0]]","[-0.09255484909488994, 0.1061395866967301, -0.4746874076831365, -0.14977407847499224, 1.9997664233260464e-05, -1.7241578772390192e-05]"
"[[138.4214630126953, 311.55694580078125], [207.51235961914062, 75.89434814453125], [293.9765930175781, -37.025482177734375], [381.4401550292969, 376.6803894042969], [357.55712890625, 442.5140380859375], [359.7459411621094, 451.0066223144531], [370.863525390625, 485.4537658691406]]","[[144.0, 268.0], [205.0, 101.0], [341.0, 53.0], [359.0, 226.0], [348.0, 294.0], [368.0, 275.0], [351.0, 387.0]]","[-0.08329936418739747, 0.10599575402156837, -0.46211270016686107, -0.14701397539145333, 1.79980022070115e-05, -1.551746611400208e-05]"
"[[138.4306182861328, 311.594482421875], [206.212890625, 74.76422119140625], [293.9765930175781, -37.025482177734375], [381.3701171875, 373.41802978515625], [358.1275329589844, 442.1793212890625], [359.9339294433594, 448.54168701171875], [371.7592468261719, 484.93707275390625]]","[[144.0, 268.0], [205.0, 101.0], [341.0, 53.0], [359.0, 226.0], [348.0, 294.0], [368.0, 275.0], [351.0, 387.0]]","[-0.0749694277702638, 0.10586649921558267, -0.4507968938989514, -0.1445298826162683, 1.6198286624463872e-05, -1.3965756494823977e-05]"
"[[138.3994598388672, 311.6311340332031], [204.570068359375, 73.59070587158203], [293.9765930175781, -37.025482177734375], [381.1873474121094, 369.6866455078125], [357.9622497558594, 439.67169189453125], [360.27490234375, 446.04791259765625], [372.66473388671875, 484.4625549316406]]","[[144.0, 268.0], [205.0, 101.0], [341.0, 53.0], [359.0, 226.0], [348.0, 294.0], [368.0, 275.0], [351.0, 387.0]]","[-0.06747248499446626, 0.10575041657637202, -0.44061440974275984, -0.14229419911860178, 1.4578523176716217e-05, -1.2569209580158071e-05]"
"[[138.3979034423828, 311.63153076171875], [204.5680389404297, 73.58956146240234], [293.9765930175781, -37.025482177734375], [381.1892395019531, 369.68902587890625], [358.24322509765625, 442.5418701171875], [370.68475341796875, 452.21527099609375], [371.73974609375, 496.8899841308594]]","[[144.0, 268.0], [205.0, 101.0], [341.0, 53.0], [359.0, 226.0], [348.0, 294.0], [368.0, 275.0], [351.0, 387.0]]","[-0.060725236495968414, 0.10564614131969174, -0.43145156468104917, -0.1402820839707019, 1.3120721530828504e-05, -1.1312311112342935e-05]"
"[[138.40724182128906, 311.6680908203125], [202.81004333496094, 72.3924331665039], [293.9765930175781, -37.025482177734375], [380.71588134765625, 365.5267333984375], [358.01739501953125, 439.7232360839844], [370.8299255371094, 449.57147216796875], [371.73974609375, 496.8899841308594]]","[[144.0, 268.0], [205.0, 101.0], [341.0, 53.0], [359.0, 226.0], [348.0, 294.0], [368.0, 275.0], [351.0, 387.0]]","[-0.054652712847110804, 0.10555245518289898, -0.4232061218687907, -0.13847118033759204, 1.1808689083970268e-05, -1.0181097740197066e-05]"
"[[138.4124298095703, 311.66326904296875], [201.14419555664062, 71.04646301269531], [293.9765930175781, -37.025482177734375], [380.0676574707031, 360.89984130859375], [357.5912780761719, 435.607666015625], [370.8136901855469, 446.00225830078125], [371.73974609375, 496.8899841308594]]","[[144.0, 268.0], [205.0, 101.0], [341.0, 53.0], [359.0, 226.0], [348.0, 294.0], [368.0, 275.0], [351.0, 387.0]]","[-0.04918744156298071, 0.10546826982178757, -0.4157861294733868, -0.13684136706779315, 1.0627851542766239e-05, -9.1630020625549e-06]"
"[[138.3852996826172, 311.781982421875], [198.77850341796875, 69.48645782470703], [293.9765930175781, -37.025482177734375], [379.4081726074219, 355.94287109375], [356.90753173828125, 431.2258605957031], [370.3384704589844, 441.6871643066406], [371.73974609375, 496.8899841308594]]","[[144.0, 268.0], [205.0, 101.0], [341.0, 53.0], [359.0, 226.0], [348.0, 294.0], [368.0, 275.0], [351.0, 387.0]]","[-0.04426869740714306, 0.10539261188453673, -0.409108876899741, -0.13537453512497413, 9.565091361566166e-06, -8.246713138806466e-06]"
"[[138.3622283935547, 311.811279296875], [196.22869873046875, 67.92501831054688], [293.9765930175781, -37.025482177734375], [378.3883361816406, 350.64105224609375], [356.3498840332031, 426.86181640625], [369.44427490234375, 437.15869140625], [371.73974609375, 496.8899841308594]]","[[144.0, 268.0], [205.0, 101.0], [341.0, 53.0], [359.0, 226.0], [348.0, 294.0], [368.0, 275.0], [351.0, 387.0]]","[-0.03984182766679652, 0.10532461007677682, -0.40309995949977545, -0.13405438637643702, 8.608602256557889e-06, -7.422050917977057e-06]"
"[[138.3622283935547, 311.8112487792969], [196.2257537841797, 67.92276000976562], [293.9765930175781, -37.025482177734375], [378.3922119140625, 350.639404296875], [356.3246154785156, 426.8395080566406], [369.4551086425781, 437.1347961425781], [371.73974609375, 496.8899841308594]]","[[144.0, 268.0], [205.0, 101.0], [341.0, 53.0], [359.0, 226.0], [348.0, 294.0], [368.0, 275.0], [351.0, 387.0]]","[-0.035857644900412856, 0.10526348388377432, -0.3976924397532004, -0.13286625250275363, 7.747758213146587e-06, -6.679853203602394e-06]"
"[[138.3393096923828, 311.87005615234375], [193.50950622558594, 66.49531555175781], [293.9765930175781, -37.025482177734375], [376.7632141113281, 344.931640625], [355.0154724121094, 422.28448486328125], [368.1645812988281, 432.3983154296875], [371.73974609375, 496.8899841308594]]","[[144.0, 268.0], [205.0, 101.0], [341.0, 53.0], [359.0, 226.0], [348.0, 294.0], [368.0, 275.0], [351.0, 387.0]]","[-0.03052655115727894, 0.10521175365969064, -0.3876106671975816, -0.13005160276444425, 6.972922141657766e-06, -6.0118403092757924e-06]"
"[[138.35760498046875, 311.99859619140625], [190.93634033203125, 65.24832153320312], [293.9765930175781, -37.025482177734375], [375.13427734375, 339.4676513671875], [353.4078063964844, 417.3089294433594], [366.5290222167969, 427.29193115234375], [371.73974609375, 496.8899841308594]]","[[144.0, 268.0], [205.0, 101.0], [341.0, 53.0], [359.0, 226.0], [348.0, 294.0], [368.0, 275.0], [351.0, 387.0]]","[-0.02572856678984825, 0.10516177382686011, -0.37851525844990264, -0.1275184179999658, 6.275646018748888e-06, -5.410663695766485e-06]"
"[[138.35107421875, 312.0246887207031], [188.307861328125, 63.95475769042969], [293.9765930175781, -37.025482177734375], [372.4154052734375, 333.8455505371094], [351.42486572265625, 412.3498229980469], [364.3816223144531, 422.0853576660156], [371.73974609375, 496.8899841308594]]","[[144.0, 268.0], [205.0, 101.0], [341.0, 53.0], [359.0, 226.0], [348.0, 294.0], [368.0, 275.0], [351.0, 387.0]]","[-0.021410380859096807, 0.10511689462628751, -0.3703300726837516, -0.1252385517119352, 5.648094054887026e-06, -4.869603189654302e-06]"
"[[138.34677124023438, 312.02520751953125], [188.29931640625, 63.9467887878418], [293.9765930175781, -37.025482177734375], [372.4159240722656, 333.8447570800781], [351.41876220703125, 412.3371887207031], [364.36932373046875, 422.0857238769531], [371.73974609375, 496.8899841308594]]","[[144.0, 268.0], [205.0, 101.0], [341.0, 53.0], [359.0, 226.0], [348.0, 294.0], [368.0, 275.0], [351.0, 387.0]]","[-0.017524013521369824, 0.10507659526687478, -0.36296400810606405, -0.12318667205270767, 5.083294523592899e-06, -4.3826474786625854e-06]"
"[[138.38442993164062, 312.1781311035156], [185.2633056640625, 62.68173599243164], [293.9765930175781, -37.025482177734375], [369.4200439453125, 328.2381591796875], [348.69952392578125, 407.1952819824219], [361.9215087890625, 417.12420654296875], [371.73974609375, 496.8899841308594]]","[[144.0, 268.0], [205.0, 101.0], [341.0, 53.0], [359.0, 226.0], [348.0, 294.0], [368.0, 275.0], [351.0, 387.0]]","[-0.014026282917377383, 0.10504040072814137, -0.3563350369309352, -0.12133998035940288, 4.574972852221281e-06, -3.944386381054727e-06]"
"[[138.39315795898438, 312.23748779296875], [182.40907287597656, 61.56011962890625], [293.9765930175781, -37.025482177734375], [366.6354064941406, 323.0606994628906], [345.81182861328125, 402.06597900390625], [359.0069580078125, 412.1432800292969], [371.73974609375, 496.8899841308594]]","[[144.0, 268.0], [205.0, 101.0], [341.0, 53.0], [359.0, 226.0], [348.0, 294.0], [368.0, 275.0], [351.0, 387.0]]","[-0.010878325373755205, 0.10500788709792784, -0.3503693595385923, -0.11967795783542858, 4.1174817491305605e-06, -3.5499506568878214e-06]"
"[[138.4512939453125, 312.3363952636719], [179.8280792236328, 60.643192291259766], [293.9765930175781, -37.025482177734375], [362.67822265625, 317.7376708984375], [342.5878601074219, 397.1879577636719], [355.55926513671875, 407.67584228515625], [371.73974609375, 496.8899841308594]]","[[144.0, 268.0], [205.0, 101.0], [341.0, 53.0], [359.0, 226.0], [348.0, 294.0], [368.0, 275.0], [351.0, 387.0]]","[-0.00804516358447303, 0.10497867563029098, -0.3450005755709899, -0.1181821375638517, 3.7057385247844723e-06, -3.194957934594743e-06]"
"[[138.45521545410156, 312.35992431640625], [179.82188415527344, 60.642642974853516], [293.9765930175781, -37.025482177734375], [362.6706848144531, 317.7379455566406], [342.5848083496094, 397.1844787597656], [355.5863037109375, 407.6224670410156], [371.73974609375, 496.8899841308594]]","[[144.0, 268.0], [205.0, 101.0], [341.0, 53.0], [359.0, 226.0], [348.0, 294.0], [368.0, 275.0], [351.0, 387.0]]","[-0.005495317974101899, 0.10495242758801675, -0.34016893939520865, -0.1168358993194325, 3.335168666516072e-06, -2.8754640390893763e-06]"
